153,2019-Jul-04 23:25:30,4,7,23,Bhanu
154,2019-Jul-04 19:14:40,4,7,19,Bhanu
155,2019-Jul-04 18:42:05,4,7,18,Bhanu
156,2019-Jul-03 19:45:22,3,7,19,Bhanu
157,2019-Jul-03 19:25:08,3,7,19,Bhanu
158,2019-Jul-03 19:04:50,3,7,19,Bhanu
159,2019-Jul-03 18:42:06,3,7,18,Bhanu
160,2019-Jul-03 16:37:53,3,7,16,Bhanu
161,2019-Jul-02 15:44:03,2,7,15,Bhanu
162,2019-Jul-02 14:51:24,2,7,14,Bhanu
163,2019-Jul-01 20:12:30,1,7,20,Bhanu
164,2019-Jul-01 19:39:28,1,7,19,Bhanu
165,2019-Jul-01 15:54:45,1,7,15,Bhanu
166,2019-Jun-28 15:54:01,5,6,15,Bhanu
167,2019-Jun-28 15:31:10,5,6,15,Bhanu
168,2019-Jun-27 12:04:58,4,6,12,Bhanu
169,2019-Jun-27 11:58:33,4,6,11,Bhanu
170,2019-Jun-26 10:43:36,3,6,10,Bhanu
171,2019-Jun-25 21:02:24,2,6,21,Bhanu
172,2019-Jun-25 19:18:21,2,6,19,Bhanu
173,2019-Jun-25 19:07:03,2,6,19,Bhanu
174,2019-Jun-25 19:04:29,2,6,19,Bhanu
175,2019-Jun-25 15:30:48,2,6,15,Bhanu
176,2019-Jun-25 14:23:53,2,6,14,Bhanu
177,2019-Jun-25 14:00:01,2,6,14,Bhanu
178,2019-Jun-24 19:54:34,1,6,19,Bhanu
179,2019-Jun-24 18:55:11,1,6,18,Bhanu
180,2019-Jun-24 18:10:04,1,6,18,Bhanu
181,2019-Jun-24 17:41:04,1,6,17,Bhanu
182,2019-Jun-24 17:24:49,1,6,17,Bhanu
183,2019-Jun-24 17:19:36,1,6,17,Bhanu
184,2019-Jun-24 17:15:11,1,6,17,Bhanu
185,2019-Jun-24 17:14:36,1,6,17,Bhanu
186,2019-Jun-24 15:26:59,1,6,15,Bhanu
187,2019-Jun-24 13:00:22,1,6,13,Bhanu
188,2019-Jun-24 11:19:48,1,6,11,Bhanu
189,2019-Jun-22 23:11:26,6,6,23,Bhanu
190,2019-Jun-22 15:32:07,6,6,15,Bhanu
191,2019-Jun-22 03:32:07,6,6,3,Bhanu
192,2019-Jun-22 03:26:15,6,6,3,Bhanu
193,2019-Jun-21 20:56:42,5,6,20,Bhanu
194,2019-Jun-21 20:42:38,5,6,20,Bhanu
195,2019-Jun-21 20:34:53,5,6,20,Bhanu
196,2019-Jun-21 20:29:04,5,6,20,Bhanu
197,2019-Jun-21 20:28:10,5,6,20,Bhanu
198,2019-Jun-21 20:26:29,5,6,20,Bhanu
199,2019-Jun-21 20:06:20,5,6,20,Bhanu
200,2019-Jun-21 19:59:37,5,6,19,Bhanu
201,2019-Jun-21 19:48:22,5,6,19,Bhanu
202,2019-Jun-21 19:47:07,5,6,19,Bhanu
203,2019-Jun-21 18:56:40,5,6,18,Bhanu
204,2019-Jun-21 18:34:49,5,6,18,Bhanu
205,2019-Jun-21 18:30:07,5,6,18,Bhanu
206,2019-Jun-21 17:46:59,5,6,17,Bhanu
207,2019-Jun-21 17:23:03,5,6,17,Bhanu
208,2019-Jun-20 20:42:44,4,6,20,Bhanu
209,2019-Jun-20 20:42:35,4,6,20,Bhanu
210,2019-Jun-20 18:58:02,4,6,18,Bhanu
211,2019-Jun-20 17:51:28,4,6,17,Bhanu
212,2019-Jun-20 17:22:03,4,6,17,Bhanu
213,2019-Jun-19 21:00:50,3,6,21,Bhanu
214,2019-Jun-18 19:38:15,2,6,19,Bhanu
215,2019-Jun-18 16:20:53,2,6,16,Bhanu
216,2019-Jun-18 16:18:04,2,6,16,Bhanu
217,2019-Jun-18 16:08:55,2,6,16,Bhanu
218,2019-Jun-18 16:07:10,2,6,16,Bhanu
219,2019-Jun-18 13:36:44,2,6,13,Bhanu
220,2019-Jun-18 11:44:28,2,6,11,Bhanu
221,2019-Jun-18 11:40:53,2,6,11,Bhanu
222,2019-Jun-18 11:07:23,2,6,11,Bhanu
223,2019-Jun-17 13:08:02,1,6,13,Bhanu
224,2019-Jun-15 17:34:17,6,6,17,Bhanu
225,2019-Jun-15 16:47:58,6,6,16,Bhanu
226,2019-Jun-15 16:29:10,6,6,16,Bhanu
227,2019-Jun-15 15:58:52,6,6,15,Bhanu
228,2019-Jun-14 09:10:58,5,6,9,Bhanu
229,2019-Jun-14 09:03:47,5,6,9,Bhanu
230,2019-Jun-14 01:24:28,5,6,1,Bhanu
231,2019-Jun-14 01:21:01,5,6,1,Bhanu
232,2019-Jun-14 01:19:06,5,6,1,Bhanu
233,2019-Jun-13 16:29:42,4,6,16,Bhanu
234,2019-Jun-13 16:29:04,4,6,16,Bhanu
235,2019-Jun-13 16:08:39,4,6,16,Bhanu
236,2019-Jun-13 16:06:32,4,6,16,Bhanu
237,2019-Jun-13 15:51:41,4,6,15,Bhanu
238,2019-Jun-13 15:20:57,4,6,15,Bhanu
239,2019-Jun-12 21:25:51,3,6,21,Bhanu
240,2019-Jun-11 17:11:32,2,6,17,Bhanu
241,2019-Jun-11 17:09:38,2,6,17,Bhanu
242,2019-Jun-10 18:04:16,1,6,18,Bhanu
243,2019-Jun-10 18:03:57,1,6,18,Bhanu
244,2019-Jun-10 17:07:14,1,6,17,Bhanu
245,2019-Jun-10 17:06:41,1,6,17,Bhanu
246,2019-Jun-10 12:41:38,1,6,12,Bhanu
247,2019-Jun-10 12:40:58,1,6,12,Bhanu
248,2019-Jun-10 12:15:14,1,6,12,Bhanu
249,2019-Jun-07 21:57:43,5,6,21,Bhanu
250,2019-Jun-07 21:57:28,5,6,21,Bhanu
251,2019-Jun-07 21:25:14,5,6,21,Bhanu
252,2019-Jun-05 18:25:41,3,6,18,Bhanu
253,2019-Jun-02 01:51:23,0,6,1,Bhanu
254,2019-Jun-01 23:42:04,6,6,23,Bhanu
255,2019-Jun-01 23:32:31,6,6,23,Bhanu
256,2019-Jun-01 23:30:24,6,6,23,Bhanu
257,2019-Jun-01 23:29:04,6,6,23,Bhanu
258,2019-Jun-01 14:03:45,6,6,14,Bhanu
259,2019-Jun-01 00:42:24,6,6,0,Bhanu
260,2019-Jun-01 00:36:55,6,6,0,Bhanu
261,2019-May-31 23:28:09,5,5,23,Bhanu
