2019-May-27 20:12:29, 1, 05, 20
2019-May-27 20:09:46, 1, 05, 20
2019-May-27 20:01:06, 1, 05, 20
2019-May-27 18:00:46, 1, 05, 18
2019-May-27 14:40:39, 1, 05, 14
2019-May-27 13:08:48, 1, 05, 13
2019-May-26 02:07:31, 0, 05, 02
2019-May-26 02:00:32, 0, 05, 02
2019-May-26 00:14:15, 0, 05, 00
2019-May-25 00:12:59, 6, 05, 00
2019-May-24 16:04:12, 5, 05, 16
2019-May-24 16:01:09, 5, 05, 16
2019-May-24 16:01:09, 5, 05, 16
2019-May-24 15:51:56, 5, 05, 15
2019-May-24 15:42:38, 5, 05, 15
2019-May-24 15:29:31, 5, 05, 15
2019-May-24 15:22:56, 5, 05, 15
2019-May-24 15:19:12, 5, 05, 15
2019-May-24 14:15:43, 5, 05, 14
2019-May-24 00:48:00, 5, 05, 00
2019-May-23 00:51:38, 4, 05, 00
2019-May-23 00:46:39, 4, 05, 00
2019-May-23 00:30:13, 4, 05, 00
2019-May-23 00:17:09, 4, 05, 00
2019-May-22 23:33:02, 3, 05, 23
2019-May-22 23:28:14, 3, 05, 23
2019-May-22 22:22:45, 3, 05, 22
2019-May-22 22:20:33, 3, 05, 22
2019-May-22 22:16:22, 3, 05, 22
2019-May-22 03:03:08, 3, 05, 03
2019-May-21 16:12:59, 2, 05, 16
2019-May-21 15:59:39, 2, 05, 15
2019-May-20 16:59:51, 1, 05, 16
2019-May-20 15:54:42, 1, 05, 15
2019-May-20 15:48:29, 1, 05, 15
2019-May-19 22:05:12, 0, 05, 22
2019-May-19 21:49:17, 0, 05, 21
2019-May-19 11:21:48, 0, 05, 11
2019-May-19 00:03:36, 0, 05, 00
2019-May-18 17:30:24, 6, 05, 17
2019-May-18 00:43:10, 6, 05, 00
2019-May-18 00:41:40, 6, 05, 00
2019-May-18 00:39:18, 6, 05, 00
2019-May-18 00:31:21, 6, 05, 00
2019-May-17 20:48:58, 5, 05, 20
2019-May-17 11:11:34, 5, 05, 11
2019-May-17 11:10:39, 5, 05, 11
2019-May-16 20:16:08, 4, 05, 20
2019-May-16 20:15:34, 4, 05, 20
2019-May-16 15:26:21, 4, 05, 15
2019-May-16 15:22:26, 4, 05, 15
2019-May-16 09:43:23, 4, 05, 09
2019-May-15 16:33:11, 3, 05, 16
2019-May-15 10:29:47, 3, 05, 10
2019-May-14 18:36:53, 2, 05, 18
2019-May-14 18:17:09, 2, 05, 18
2019-May-14 17:10:50, 2, 05, 17
2019-May-13 18:00:23, 1, 05, 18
2019-May-13 17:59:36, 1, 05, 17
2019-May-13 17:43:18, 1, 05, 17
2019-May-13 17:41:46, 1, 05, 17
2019-May-13 14:27:36, 1, 05, 14
2019-May-13 14:26:42, 1, 05, 14
2019-May-13 12:06:03, 1, 05, 12
2019-May-13 11:40:51, 1, 05, 11
2019-May-13 11:19:53, 1, 05, 11
2019-May-10 20:28:28, 5, 05, 20
2019-May-10 18:54:26, 5, 05, 18
2019-May-10 18:38:49, 5, 05, 18
2019-May-10 16:22:03, 5, 05, 16
2019-May-10 14:09:13, 5, 05, 14
2019-May-09 00:49:31, 4, 05, 00
2019-May-08 15:34:27, 3, 05, 15
2019-May-08 15:34:07, 3, 05, 15
2019-May-04 18:54:05, 6, 05, 18
2019-May-04 18:46:06, 6, 05, 18
2019-May-04 18:30:30, 6, 05, 18
2019-May-04 18:24:10, 6, 05, 18
2019-May-04 15:39:06, 6, 05, 15
2019-May-04 15:37:46, 6, 05, 15
2019-May-04 10:53:30, 6, 05, 10
2019-May-04 10:50:46, 6, 05, 10
2019-May-03 15:05:26, 5, 05, 15
2019-May-03 15:04:53, 5, 05, 15
2019-May-02 16:29:34, 4, 05, 16
2019-May-02 16:29:09, 4, 05, 16
2019-May-02 16:23:41, 4, 05, 16
2019-May-02 16:23:09, 4, 05, 16
2019-May-02 10:40:26, 4, 05, 10
2019-May-02 10:38:59, 4, 05, 10
2019-May-02 09:39:59, 4, 05, 09
2019-May-02 09:38:27, 4, 05, 09
2019-May-01 17:16:54, 3, 05, 17
2019-May-01 17:15:40, 3, 05, 17
2019-May-01 17:07:44, 3, 05, 17
2019-May-01 16:20:16, 3, 05, 16
2019-May-01 16:19:27, 3, 05, 16
2019-May-01 16:18:49, 3, 05, 16
2019-May-01 16:17:43, 3, 05, 16
2019-May-01 00:50:34, 3, 05, 00
2019-Apr-30 17:26:31, 2, 04, 17
2019-Apr-30 13:00:03, 2, 04, 13
2019-Apr-30 12:58:28, 2, 04, 12
2019-Apr-29 15:40:57, 1, 04, 15
2019-Apr-26 14:29:02, 5, 04, 14
2019-Apr-26 14:27:57, 5, 04, 14
2019-Apr-26 13:13:45, 5, 04, 13
2019-Apr-26 13:13:00, 5, 04, 13
2019-Apr-25 18:32:00, 4, 04, 18
2019-Apr-25 18:30:59, 4, 04, 18
2019-Apr-25 18:25:14, 4, 04, 18
2019-Apr-25 14:32:17, 4, 04, 14
2019-Apr-25 14:31:48, 4, 04, 14
2019-Apr-25 14:22:17, 4, 04, 14
2019-Apr-25 14:21:42, 4, 04, 14
2019-Apr-25 13:56:38, 4, 04, 13
2019-Apr-25 13:55:12, 4, 04, 13
2019-Apr-25 13:36:44, 4, 04, 13
2019-Apr-25 13:13:32, 4, 04, 13
2019-Apr-25 12:38:55, 4, 04, 12
2019-Apr-25 12:32:01, 4, 04, 12
2019-Apr-25 11:57:53, 4, 04, 11
2019-Apr-24 22:56:31, 3, 04, 22
2019-Apr-23 18:27:04, 2, 04, 18
2019-Apr-23 18:26:36, 2, 04, 18
2019-Apr-23 17:56:05, 2, 04, 17
2019-Apr-23 17:55:36, 2, 04, 17
2019-Apr-23 17:46:50, 2, 04, 17
2019-Apr-23 17:46:22, 2, 04, 17
2019-Apr-23 17:27:14, 2, 04, 17
2019-Apr-23 17:26:15, 2, 04, 17
2019-Apr-23 12:30:38, 2, 04, 12
2019-Apr-23 12:30:09, 2, 04, 12
2019-Apr-23 12:27:30, 2, 04, 12
2019-Apr-23 12:22:52, 2, 04, 12
2019-Apr-23 10:21:30, 2, 04, 10
2019-Apr-23 10:12:16, 2, 04, 10
2019-Apr-22 20:40:16, 1, 04, 20
2019-Apr-22 20:24:03, 1, 04, 20
2019-Apr-22 20:13:33, 1, 04, 20
2019-Apr-22 19:49:49, 1, 04, 19
2019-Apr-22 19:42:50, 1, 04, 19
2019-Apr-22 18:41:51, 1, 04, 18
2019-Apr-22 18:40:42, 1, 04, 18
2019-Apr-22 18:36:46, 1, 04, 18
2019-Apr-22 18:34:14, 1, 04, 18
2019-Apr-22 18:30:45, 1, 04, 18
2019-Apr-22 17:32:42, 1, 04, 17
2019-Apr-22 17:17:05, 1, 04, 17
2019-Apr-22 13:00:43, 1, 04, 13
2019-Apr-22 12:56:41, 1, 04, 12
2019-Apr-22 12:40:25, 1, 04, 12
2019-Apr-22 12:27:51, 1, 04, 12
2019-Apr-22 12:23:28, 1, 04, 12
2019-Apr-22 11:35:53, 1, 04, 11
2019-Apr-22 11:03:32, 1, 04, 11
2019-Apr-22 10:46:28, 1, 04, 10
2019-Apr-19 16:59:31, 5, 04, 16
2019-Apr-19 16:09:53, 5, 04, 16
2019-Apr-19 16:00:49, 5, 04, 16
2019-Apr-19 15:16:48, 5, 04, 15
2019-Apr-18 16:01:13, 4, 04, 16
2019-Apr-18 15:57:52, 4, 04, 15
2019-Apr-18 10:38:30, 4, 04, 10
2019-Apr-18 10:21:58, 4, 04, 10
2019-Apr-17 16:47:08, 3, 04, 16
2019-Apr-17 09:26:16, 3, 04, 09
2019-Apr-16 18:49:46, 2, 04, 18
2019-Apr-16 15:36:39, 2, 04, 15
2019-Apr-16 12:39:41, 2, 04, 12
2019-Apr-15 11:28:53, 1, 04, 11
2019-Apr-15 10:15:58, 1, 04, 10
2019-Apr-15 09:49:33, 1, 04, 09
2019-Apr-12 18:12:52, 5, 04, 18
2019-Apr-12 15:05:30, 5, 04, 15
2019-Apr-10 15:52:04, 3, 04, 15
2019-Apr-09 18:31:29, 2, 04, 18
2019-Apr-09 17:52:53, 2, 04, 17
2019-Apr-09 16:19:43, 2, 04, 16
2019-Apr-09 16:14:11, 2, 04, 16
2019-Apr-09 16:13:16, 2, 04, 16
2019-Apr-09 16:06:11, 2, 04, 16
2019-Apr-09 10:29:21, 2, 04, 10
2019-Apr-08 17:37:31, 1, 04, 17
2019-Apr-08 15:33:29, 1, 04, 15
2019-Apr-08 14:50:11, 1, 04, 14
2019-Apr-08 13:39:29, 1, 04, 13
2019-Apr-08 13:09:01, 1, 04, 13
2019-Apr-08 12:35:58, 1, 04, 12
2019-Apr-08 11:56:50, 1, 04, 11
2019-Apr-08 11:48:11, 1, 04, 11
2019-Apr-06 13:55:28, 6, 04, 13
2019-Apr-06 13:45:44, 6, 04, 13
2019-Apr-05 21:58:56, 5, 04, 21
2019-Apr-05 21:57:43, 5, 04, 21
2019-Apr-05 21:31:04, 5, 04, 21
2019-Apr-05 21:27:08, 5, 04, 21
2019-Apr-03 23:26:31, 3, 04, 23
2019-Apr-03 13:40:51, 3, 04, 13
2019-Apr-03 13:38:55, 3, 04, 13
2019-Apr-03 13:35:49, 3, 04, 13
2019-Apr-03 13:35:29, 3, 04, 13
2019-Apr-03 11:48:43, 3, 04, 11
2019-Apr-03 11:44:25, 3, 04, 11
2019-Apr-03 11:25:53, 3, 04, 11
2019-Apr-03 11:13:54, 3, 04, 11
2019-Apr-02 11:34:00, 2, 04, 11
2019-Apr-01 15:53:01, 1, 04, 15
2019-Mar-30 15:55:24, 6, 03, 15
2019-Mar-30 15:03:43, 6, 03, 15
2019-Mar-30 12:24:00, 6, 03, 12
2019-Mar-30 10:47:21, 6, 03, 10
2019-Mar-30 09:42:40, 6, 03, 09
2019-Mar-29 12:10:33, 5, 03, 12
2019-Mar-29 12:06:17, 5, 03, 12
2019-Mar-29 11:54:45, 5, 03, 11
2019-Mar-29 09:11:03, 5, 03, 09
2019-Mar-28 17:38:07, 4, 03, 17
2019-Mar-28 17:35:19, 4, 03, 17
2019-Mar-28 17:30:53, 4, 03, 17
2019-Mar-28 17:29:35, 4, 03, 17
2019-Mar-28 17:26:03, 4, 03, 17
2019-Mar-28 10:39:59, 4, 03, 10
2019-Mar-28 10:30:51, 4, 03, 10
2019-Mar-28 10:16:59, 4, 03, 10
2019-Mar-27 20:06:48, 3, 03, 20
2019-Mar-27 20:05:09, 3, 03, 20
2019-Mar-27 16:10:45, 3, 03, 16
2019-Mar-27 15:14:39, 3, 03, 15
2019-Mar-27 15:10:39, 3, 03, 15
2019-Mar-27 15:05:56, 3, 03, 15
2019-Mar-27 11:33:46, 3, 03, 11
2019-Mar-26 16:53:23, 2, 03, 16
2019-Mar-26 13:27:38, 2, 03, 13
2019-Mar-26 13:22:47, 2, 03, 13
2019-Mar-26 13:19:03, 2, 03, 13
2019-Mar-26 13:18:15, 2, 03, 13
2019-Mar-25 16:44:13, 1, 03, 16
2019-Mar-25 16:43:44, 1, 03, 16
2019-Mar-25 11:06:59, 1, 03, 11
2019-Mar-22 17:25:23, 5, 03, 17
2019-Mar-22 13:24:39, 5, 03, 13
2019-Mar-22 13:24:14, 5, 03, 13
2019-Mar-20 23:31:30, 3, 03, 23
2019-Mar-20 23:28:56, 3, 03, 23
2019-Mar-20 23:17:11, 3, 03, 23
2019-Mar-20 23:16:38, 3, 03, 23
2019-Mar-19 20:35:54, 2, 03, 20
2019-Mar-19 18:32:22, 2, 03, 18
2019-Mar-19 14:42:27, 2, 03, 14
2019-Mar-19 13:17:37, 2, 03, 13
2019-Mar-19 12:58:32, 2, 03, 12
2019-Mar-19 11:03:48, 2, 03, 11
2019-Mar-19 11:00:47, 2, 03, 11
2019-Mar-18 16:56:41, 1, 03, 16
2019-Mar-18 16:39:12, 1, 03, 16
2019-Mar-18 16:26:55, 1, 03, 16
2019-Mar-18 16:26:27, 1, 03, 16
2019-Mar-15 18:27:11, 5, 03, 18
2019-Mar-14 16:13:24, 4, 03, 16
2019-Mar-14 15:23:49, 4, 03, 15
2019-Mar-14 14:19:32, 4, 03, 14
2019-Mar-14 13:38:52, 4, 03, 13
2019-Mar-14 13:38:14, 4, 03, 13
2019-Mar-13 23:46:23, 3, 03, 23
2019-Mar-13 21:38:29, 3, 03, 21
2019-Mar-13 17:22:49, 3, 03, 17
2019-Mar-13 17:16:47, 3, 03, 17
2019-Mar-13 17:15:57, 3, 03, 17
2019-Mar-13 17:10:09, 3, 03, 17
2019-Mar-13 12:46:14, 3, 03, 12
2019-Mar-13 11:41:15, 3, 03, 11
2019-Mar-12 16:56:25, 2, 03, 16
2019-Mar-12 10:44:57, 2, 03, 10
2019-Mar-12 10:23:33, 2, 03, 10
2019-Mar-11 22:21:12, 1, 03, 22
2019-Mar-11 21:52:11, 1, 03, 21
2019-Mar-11 16:18:55, 1, 03, 16
2019-Mar-11 16:01:52, 1, 03, 16
2019-Mar-11 15:58:08, 1, 03, 15
2019-Mar-11 11:09:57, 1, 03, 11
2019-Mar-11 10:48:11, 1, 03, 10
2019-Mar-11 10:04:05, 1, 03, 10
2019-Mar-08 18:41:58, 5, 03, 18
2019-Mar-08 18:40:40, 5, 03, 18
2019-Mar-08 14:30:55, 5, 03, 14
2019-Mar-07 17:39:18, 4, 03, 17
2019-Mar-07 16:59:16, 4, 03, 16
2019-Mar-07 15:07:34, 4, 03, 15
2019-Mar-07 15:07:00, 4, 03, 15
2019-Mar-06 18:20:09, 3, 03, 18
2019-Mar-06 16:06:37, 3, 03, 16
2019-Mar-06 14:34:38, 3, 03, 14
2019-Mar-05 23:13:48, 2, 03, 23
2019-Mar-05 14:01:44, 2, 03, 14
2019-Mar-05 13:28:23, 2, 03, 13
2019-Mar-05 12:01:44, 2, 03, 12
2019-Mar-05 11:59:35, 2, 03, 11
2019-Mar-05 11:55:18, 2, 03, 11
2019-Mar-05 11:38:57, 2, 03, 11
2019-Mar-05 11:29:22, 2, 03, 11
2019-Mar-04 14:18:51, 1, 03, 14
2019-Mar-04 14:15:02, 1, 03, 14
2019-Mar-02 12:06:23, 6, 03, 12
2019-Mar-02 11:58:38, 6, 03, 11
